**************************************
*    e-Kinetics Rate Coefficients    *
**************************************

ID   Ine.R.Coeff.(m^3s^-1) Sup.R.Coeff.(m^3s^-1) Threshold(eV)         Description
   1 2.04802106807701e-17  (N/A)                 0.00000000000000e+00  e+O2(X)->O(-,gnd)+O(3P),Attachment
   2 5.86434016777882e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Effective
   3 5.60444991701980e-16  6.05744137147078e-16  1.90000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=1),Vibrational
   4 2.34043249752410e-16  2.79237376400852e-16  3.80000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=2),Vibrational
   5 9.80442208415028e-17  1.34916820016677e-16  6.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=3),Vibrational
   6 5.06819425250545e-17  7.97561791425029e-17  8.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=4),Vibrational
   7 4.00905160109024e-16  9.81567470149861e-16  9.77000000000000e-01  e+O2(X)<->e+O2(a1Dg),Excitation
   8 9.29612859813945e-17  6.39093660129224e-16  1.62700000000000e+00  e+O2(X)<->e+O2(b1Sg+),Excitation
   9 1.81352195458339e-16  4.77762611602872e-16  4.50000000000000e+00  e+O2(X)<->e+O2(A3Su+_C3Du_c1Su-),Excitation
  10 2.70452056270761e-16  (N/A)                 6.00000000000000e+00  e+O2(X)->e+2O(3P),Excitation
  11 3.25973147105750e-16  (N/A)                 8.40000000000000e+00  e+O2(X)->e+O(3P)+O(1D),Excitation
  12 2.13298268302361e-19  (N/A)                 9.97000000000000e+00  e+O2(X)->e+O2(9.97eV),Excitation
  13 6.55302791187890e-21  (N/A)                 1.47000000000000e+01  e+O2(X)->e+O2(14.7eV),Excitation
  14 1.13068105312923e-18  (N/A)                 1.21000000000000e+01  e+O2(X)->e+e+O2(+,X),Ionization
 120 5.62486067133552e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Elastic
 121 5.62486067133552e-14  (N/A)                 0.00000000000000e+00  e+O2(a1Dg)->e+O2(a1Dg),Elastic
 122 5.62486067133552e-14  (N/A)                 0.00000000000000e+00  e+O2(b1Sg+)->e+O2(b1Sg+),Elastic
 123 5.62486067133552e-14  (N/A)                 0.00000000000000e+00  e+O2(A3Su+_C3Du_c1Su-)->e+O2(A3Su+_C3Du_c1Su-),Elastic
  15 3.65280973691891e-14  (N/A)                 0.00000000000000e+00  e+O(3P)->e+O(3P),Elastic
  16 1.36304157863244e-15  6.66559391702164e-15  1.96000000000000e+00  e+O(3P)<->e+O(1D),Excitation
  17 8.11103818844271e-17  5.95791225459714e-15  4.18000000000000e+00  e+O(3P)<->e+O(1S),Excitation
  18 1.55855546958613e-17  (N/A)                 9.20000000000000e+00  e+O(3P)->e+O(4S0),Excitation
  19 2.14122951179517e-19  (N/A)                 1.25000000000000e+01  e+O(3P)->e+O(2D0),Excitation
  20 1.27721567563683e-20  (N/A)                 1.41000000000000e+01  e+O(3P)->e+O(2P0),Excitation
  21 7.46913307365509e-21  (N/A)                 1.57000000000000e+01  e+O(3P)->e+O(3P0),Excitation
  22 5.88196560411486e-19  (N/A)                 1.36000000000000e+01  e+O(3P)->e+e+O(+,gnd),Ionization
  23 3.65280973691891e-14  (N/A)                 0.00000000000000e+00  e+O(1D)->e+O(1D),Elastic
  24 3.65280973691891e-14  (N/A)                 0.00000000000000e+00  e+O(1S)->e+O(1S),Elastic
  25 3.00743557750870e-18  (N/A)                 3.90000000000000e+00  e+CO2(X)->CO(X)+O(-,gnd),Attachment
  26 7.07492395926438e-14  (N/A)                 0.00000000000000e+00  e+CO2(X)->e+CO2(X),Elastic
  27 7.62697763331192e-15  3.94467779945577e-15  8.30000000000000e-02  e+CO2(X,v=00001)<->e+CO2(X,v=01101),Vibrational
  28 2.04827912787089e-15  1.09672549678241e-15  1.67000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=02201),Vibrational
  29 2.53414599124313e-15  1.34979491831524e-15  1.67000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=10002),Vibrational
  30 2.92714825221573e-16  1.62185086751544e-16  2.52000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=03301),Vibrational
  31 5.85429649115381e-16  1.62185086015219e-16  2.52000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=11102),Vibrational
  32 5.69094008096306e-15  6.48335532782945e-15  2.91000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=00011),Vibrational
  33 9.13890043089412e-17  5.54917999765313e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=04401),Vibrational
  34 1.82778008617882e-16  5.54917999765313e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=12202),Vibrational
  35 8.22838636915039e-16  3.15817906001789e-16  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=20003),Vibrational
  36 9.13890043089412e-17  5.54917999765313e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=01111),Vibrational
  37 3.45822503811295e-17  2.04868205399580e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=05501),Vibrational
