Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.60560032157000e+02 3.39984514470650e+02 1.02468263223653e+22 1.02468263223653e-03 1.02468263223653e-03 1.02468263223653e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.47216134463705e-16 3.60560032156982e+02 3.43810981579436e+02 1.02468263223653e+22 1.12665845920265e+07 2.66373218307602e+06 3.98579101499875e+06 6.12585778875767e+02 1.17080999908875e+07 2.14250543205260e+06 2.97068618706227e-02 5.05277648058930e+05 1.08016877636914e-06 6.91610805172016e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.94432268927409e-16 3.60560032156964e+02 3.43810981579425e+02 1.02468263223653e+22 2.25331691830350e+07 5.32746436528971e+06 7.97158202896756e+06 1.22517155775152e+03 2.34161999819904e+07 4.28501086388974e+06 5.94137237400657e-02 1.01055529611660e+06 3.40914027309519e-06 2.18280541042897e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.41648403391114e-16 3.60560032156946e+02 3.43810981579415e+02 1.02468263223652e+22 3.37997537740506e+07 7.99119654766916e+06 1.19573730429310e+07 1.83775733662725e+03 3.51242999733132e+07 6.42751629550688e+06 8.91205856083042e-02 1.51583294417299e+06 7.01324130843541e-06 4.49044035929339e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.82026326709029e-15 3.60560032156869e+02 3.43810981579405e+02 1.02468263223651e+22 8.29563576881710e+07 1.96131771740899e+07 2.93475544749455e+07 4.51049602263343e+03 8.62072549928391e+07 1.57753616880330e+07 2.18732930009690e-01 3.72038153752187e+06 3.66607335412086e-05 2.34731460476619e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.89887813078947e-15 3.60560032156791e+02 3.43810981579360e+02 1.02468263223650e+22 1.32112961602422e+08 3.12351578036087e+07 4.67377359068598e+07 7.18323470863928e+03 1.37290210016475e+08 2.51232070764475e+07 3.48345274388565e-01 5.92493013084671e+06 9.01394840072099e-05 5.77145372839721e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.97749299448865e-15 3.60560032156713e+02 3.43810981579315e+02 1.02468263223649e+22 1.81269565516804e+08 4.28571384362746e+07 6.41279173386723e+07 9.85597339464477e+03 1.88373165044285e+08 3.44710524606855e+07 4.77957618744573e-01 8.12947872414715e+06 1.67825859011084e-04 1.07455594005949e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.05610785818782e-15 3.60560032156635e+02 3.43810981579271e+02 1.02468263223648e+22 2.30426169431320e+08 5.44791190721049e+07 8.15180987703824e+07 1.25287120806499e+04 2.39456120076292e+08 4.38188978407241e+07 6.07569963077588e-01 1.03340273174230e+07 2.69852685692682e-04 1.72781362818059e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
8.25726232667513e-15 3.60560032156404e+02 3.43810981579226e+02 1.02468263223645e+22 3.76315019634800e+08 8.89712779670687e+07 1.33129344703295e+08 2.04609682322657e+04 3.91062068867058e+08 7.15617910544433e+07 9.92238438406762e-01 1.68767709951837e+07 7.16143091155286e-04 4.58532324617145e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.14584167951624e-14 3.60560032156173e+02 3.43810981579093e+02 1.02468263223642e+22 5.22203869839452e+08 1.23463436889934e+08 1.84740590635304e+08 2.83932243838784e+04 5.42668017694834e+08 9.93046842311352e+07 1.37690691353320e+00 2.34195146727279e+07 1.37705017402121e-03 8.81698120479017e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
