Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.04166666666667e-02 1.69430798770188e-01 -1.24475682790473e-03 
3.12500000000000e-02 1.69447950205175e-01 -4.12660053868779e-04 
5.20833333333333e-02 1.69461988578652e-01 1.60371144502370e-04 
7.29166666666667e-02 1.69472982031834e-01 5.30587040910547e-04 
9.37500000000000e-02 1.69480551367503e-01 8.40617308872864e-04 
1.14583333333333e-01 1.69484512142613e-01 1.12417043275266e-03 
1.35416666666667e-01 1.69484706269572e-01 1.71121905776071e-03 
1.56250000000000e-01 1.69473766568016e-01 2.52371518590911e-03 
1.77083333333333e-01 1.69451698589295e-01 3.00306821834849e-03 
1.97916666666667e-01 1.69424249331665e-01 3.28317354985415e-03 
2.18750000000000e-01 1.69389689128654e-01 3.58528490235549e-03 
2.39583333333333e-01 1.69348833403721e-01 3.82697849658958e-03 
2.60416666666667e-01 1.69302212783491e-01 4.58536227265556e-03 
2.81250000000000e-01 1.69232464336498e-01 5.82822346688916e-03 
3.02083333333333e-01 1.69139092105445e-01 6.77392616941683e-03 
3.22916666666667e-01 1.69029954245935e-01 7.36205198168243e-03 
3.43750000000000e-01 1.68900504964476e-01 7.57645907160665e-03 
3.64583333333333e-01 1.68775696902019e-01 7.95521034777096e-03 
3.85416666666667e-01 1.68632492314366e-01 9.06921250446414e-03 
4.06250000000000e-01 1.68456874810544e-01 1.02914993764462e-02 
4.27083333333333e-01 1.68257459969927e-01 1.10810630072137e-02 
4.47916666666667e-01 1.68042241296374e-01 1.12890607638279e-02 
4.68750000000000e-01 1.67798035005769e-01 1.10353648410381e-02 
4.89583333333333e-01 1.67585334675307e-01 1.16249936341744e-02 
5.10416666666667e-01 1.67335159440134e-01 1.32345892338813e-02 
5.31250000000000e-01 1.67047477084085e-01 1.44251075155904e-02 
5.52083333333333e-01 1.66741850012320e-01 1.48866334949531e-02 
5.72916666666667e-01 1.66406275702318e-01 1.46291810487557e-02 
5.93750000000000e-01 1.66077011381827e-01 1.42435665043167e-02 
6.14583333333333e-01 1.65779357810996e-01 1.45907879245939e-02 
6.35416666666667e-01 1.65472483717554e-01 1.53261212039779e-02 
6.56250000000000e-01 1.65160231188423e-01 1.58834395660542e-02 
6.77083333333333e-01 1.64847709357409e-01 1.56924417411327e-02 
6.97916666666667e-01 1.64484622418285e-01 1.48995042469191e-02 
7.18750000000000e-01 1.64213424217673e-01 1.46401292753950e-02 
7.39583333333333e-01 1.63939755794480e-01 1.53027178766380e-02 
7.60416666666667e-01 1.63653694521069e-01 1.59042685585380e-02 
7.81250000000000e-01 1.63359819498853e-01 1.62902025839120e-02 
8.02083333333333e-01 1.63048866066361e-01 1.62671904826053e-02 
8.22916666666667e-01 1.62715571532140e-01 1.60785426719181e-02 
8.43750000000000e-01 1.62391751487443e-01 1.62760122440929e-02 
8.64583333333333e-01 1.62036298198807e-01 1.67485878929113e-02 
8.85416666666667e-01 1.61647569413375e-01 1.71700598505435e-02 
9.06250000000000e-01 1.61227183277500e-01 1.72307771787760e-02 
9.27083333333333e-01 1.60765135151691e-01 1.70210259753729e-02 
9.47916666666667e-01 1.60341195791079e-01 1.71039540755002e-02 
9.68750000000000e-01 1.59901558543570e-01 1.75011120220308e-02 
9.89583333333333e-01 1.59445446033082e-01 1.78678729466780e-02 
1.01041666666667e+00 1.58974733361554e-01 1.81561117108849e-02 
1.03125000000000e+00 1.58489577426526e-01 1.83081324501428e-02 
1.05208333333333e+00 1.57986495092488e-01 1.83889313858402e-02 
1.07291666666667e+00 1.57489917947861e-01 1.85919741718488e-02 
1.09375000000000e+00 1.56980166510227e-01 1.88729215916773e-02 
1.11458333333333e+00 1.56457909261418e-01 1.91303633664427e-02 
1.13541666666667e+00 1.55923502842237e-01 1.92956180125914e-02 
1.15625000000000e+00 1.55368168265738e-01 1.93813040684940e-02 
1.17708333333333e+00 1.54818435538714e-01 1.95543750118510e-02 
1.19791666666667e+00 1.54256129023748e-01 1.97980476320515e-02 
1.21875000000000e+00 1.53683594313855e-01 2.00290417538606e-02 
1.23958333333333e+00 1.53103986111224e-01 2.02284376356275e-02 
1.26041666666667e+00 1.52514410064729e-01 2.03988743641557e-02 
1.28125000000000e+00 1.51923933555320e-01 2.05938373340231e-02 
1.30208333333333e+00 1.51326633454446e-01 2.08071345032328e-02 
1.32291666666667e+00 1.50724204267858e-01 2.10145068236340e-02 
1.34375000000000e+00 1.50117716552498e-01 2.12045163573744e-02 
1.36458333333333e+00 1.49505170042639e-01 2.13775668578189e-02 
1.38541666666667e+00 1.48892578914313e-01 2.15663258121563e-02 
1.40625000000000e+00 1.48276108906763e-01 2.17683781129052e-02 
1.42708333333333e+00 1.47655909876046e-01 2.19661176863666e-02 
1.44791666666667e+00 1.47032176182216e-01 2.21536069027037e-02 
1.46875000000000e+00 1.46404409397220e-01 2.23303119923958e-02 
1.48958333333333e+00 1.45774764243730e-01 2.25060958819270e-02 
1.51041666666667e+00 1.45142196332594e-01 2.26813160809700e-02 
1.53125000000000e+00 1.44506859129982e-01 2.28517880512465e-02 
1.55208333333333e+00 1.43868802265064e-01 2.30163118309431e-02 
1.57291666666667e+00 1.43228220260062e-01 2.31758746183597e-02 
1.59375000000000e+00 1.42585667616014e-01 2.33333372939901e-02 
1.61458333333333e+00 1.41940931670957e-01 2.34881800951975e-02 
1.63541666666667e+00 1.41294157703166e-01 2.36381485202250e-02 
1.65625000000000e+00 1.40645294549910e-01 2.37830275445379e-02 
1.67708333333333e+00 1.39994907064340e-01 2.39250712403615e-02 
1.69791666666667e+00 1.39342929719283e-01 2.40647269464612e-02 
1.71875000000000e+00 1.38689688063820e-01 2.42009062707873e-02 
1.73958333333333e+00 1.38035706724163e-01 2.43333764907046e-02 
1.76041666666667e+00 1.37381120694323e-01 2.44621783442108e-02 
1.78125000000000e+00 1.36726060555515e-01 2.45874071920721e-02 
1.80208333333333e+00 1.36070653209623e-01 2.47090717243933e-02 
1.82291666666667e+00 1.35415027885084e-01 2.48270113404427e-02 
1.84375000000000e+00 1.34759318214706e-01 2.49410413225484e-02 
1.86458333333333e+00 1.34103658346968e-01 2.50511442662578e-02 
1.88541666666667e+00 1.33448179235530e-01 2.51574254525580e-02 
1.90625000000000e+00 1.32793007015395e-01 2.52600391731045e-02 
1.92708333333333e+00 1.32137721871650e-01 2.53590547510965e-02 
1.94791666666667e+00 1.31482301674233e-01 2.54545417329114e-02 
1.96875000000000e+00 1.30826856835689e-01 2.55464612435078e-02 
1.98958333333333e+00 1.30171474194524e-01 2.56346882795616e-02 
2.01041666666667e+00 1.29516266046530e-01 2.57192262318050e-02 
2.03125000000000e+00 1.28861345918056e-01 2.58001525496200e-02 
2.05208333333333e+00 1.28206822285040e-01 2.58774745891571e-02 
2.07291666666667e+00 1.27552803101700e-01 2.59512213356205e-02 
2.09375000000000e+00 1.26899393291581e-01 2.60214746139943e-02 
2.11458333333333e+00 1.26246532589309e-01 2.60882557708906e-02 
2.13541666666667e+00 1.25593671916821e-01 2.61514663089761e-02 
2.15625000000000e+00 1.24940910861355e-01 2.62111061912755e-02 
2.17708333333333e+00 1.24288346939308e-01 2.62672305992449e-02 
2.19791666666667e+00 1.23636075576830e-01 2.63198538747459e-02 
2.21875000000000e+00 1.22984071648271e-01 2.63688766528817e-02 
2.23958333333333e+00 1.22332252785999e-01 2.64141611706146e-02 
2.26041666666667e+00 1.21680719895910e-01 2.64556682693315e-02 
2.28125000000000e+00 1.21029571757375e-01 2.64934332297261e-02 
2.30208333333333e+00 1.20378905226743e-01 2.65275252099551e-02 
2.32291666666667e+00 1.19728895258921e-01 2.65580191397931e-02 
2.34375000000000e+00 1.19079688045264e-01 2.65849575795194e-02 
2.36458333333333e+00 1.18431374681552e-01 2.66083758029526e-02 
2.38541666666667e+00 1.17784044496601e-01 2.66283429061090e-02 
2.40625000000000e+00 1.17137783944367e-01 2.66449003871825e-02 
2.42708333333333e+00 1.16494190404626e-01 2.66581279032248e-02 
2.44791666666667e+00 1.15853725738712e-01 2.66681040156399e-02 
2.46875000000000e+00 1.15216471330743e-01 2.66748867216390e-02 
2.48958333333333e+00 1.14582505891751e-01 2.66785423332108e-02 
2.51041666666667e+00 1.13951905139257e-01 2.66792038967568e-02 
2.53125000000000e+00 1.13322521424450e-01 2.66769013548680e-02 
2.55208333333333e+00 1.12694426936924e-01 2.66715859821324e-02 
2.57291666666667e+00 1.12067693049223e-01 2.66633026162143e-02 
2.59375000000000e+00 1.11442388977605e-01 2.66521320454735e-02 
2.61458333333333e+00 1.10818665473997e-01 2.66381509715819e-02 
2.63541666666667e+00 1.10196923207753e-01 2.66214323218386e-02 
2.65625000000000e+00 1.09577223990180e-01 2.66020424745989e-02 
2.67708333333333e+00 1.08959628158237e-01 2.65800316918681e-02 
2.69791666666667e+00 1.08344194165291e-01 2.65554697287570e-02 
2.71875000000000e+00 1.07730979162672e-01 2.65284529324467e-02 
2.73958333333333e+00 1.07120037735400e-01 2.64990914669477e-02 
2.76041666666667e+00 1.06511419911712e-01 2.64674720669210e-02 
2.78125000000000e+00 1.05905173772755e-01 2.64336443747658e-02 
2.80208333333333e+00 1.05301346206116e-01 2.63976456155700e-02 
2.82291666666667e+00 1.04699451507740e-01 2.63595293581216e-02 
2.84375000000000e+00 1.04099183267372e-01 2.63193042934878e-02 
2.86458333333333e+00 1.03500589800751e-01 2.62769363170798e-02 
2.88541666666667e+00 1.02903718627917e-01 2.62324117450217e-02 
2.90625000000000e+00 1.02308616882205e-01 2.61857792542390e-02 
2.92708333333333e+00 1.01715373875893e-01 2.61371215552620e-02 
2.94791666666667e+00 1.01124043416653e-01 2.60864862775079e-02 
2.96875000000000e+00 1.00534667720071e-01 2.60338957435365e-02 
2.98958333333333e+00 9.99472881049980e-02 2.59793939758746e-02 
3.01041666666667e+00 9.93619444087773e-02 2.59230613562863e-02 
3.03125000000000e+00 9.87785471910954e-02 2.58649862408556e-02 
3.05208333333333e+00 9.81971290392642e-02 2.58052621145292e-02 
3.07291666666667e+00 9.76177225993464e-02 2.57440293155846e-02 
3.09375000000000e+00 9.70403575527294e-02 2.56813780508688e-02 
3.11458333333333e+00 9.64650540967129e-02 2.56173541520407e-02 
3.13541666666667e+00 9.58918055822251e-02 2.55520060100221e-02 
3.15625000000000e+00 9.53206386192001e-02 2.54853648532281e-02 
3.17708333333333e+00 9.47515791258699e-02 2.54174668379273e-02 
3.19791666666667e+00 9.41846518835297e-02 2.53483703131246e-02 
3.21875000000000e+00 9.36202924279359e-02 2.52781320538640e-02 
3.23958333333333e+00 9.30591375718194e-02 2.52067946336607e-02 
3.26041666666667e+00 9.25012047531534e-02 2.51343650223955e-02 
3.28125000000000e+00 9.19465101607653e-02 2.50607841399205e-02 
3.30208333333333e+00 9.13950706354674e-02 2.49860527183091e-02 
3.32291666666667e+00 9.08458977542842e-02 2.49102827159167e-02 
3.34375000000000e+00 9.02983445125761e-02 2.48334992146602e-02 
3.36458333333333e+00 8.97524344143363e-02 2.47556933518269e-02 
3.38541666666667e+00 8.92081902840761e-02 2.46768921548603e-02 
3.40625000000000e+00 8.86656344353767e-02 2.45971220414078e-02 
3.42708333333333e+00 8.81248563569014e-02 2.45164249442342e-02 
3.44791666666667e+00 8.75858909743935e-02 2.44348827810384e-02 
3.46875000000000e+00 8.70487551538514e-02 2.43525879812991e-02 
