Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
8.68055555555556e-03 2.15119405689629e-01 -1.95044988033275e-03 
2.60416666666667e-02 2.15148730366652e-01 -8.46446556248461e-04 
4.34027777777778e-02 2.15174434791066e-01 -2.30661000382786e-04 
6.07638888888889e-02 2.15197121609513e-01 1.30804394560953e-04 
7.81250000000000e-02 2.15216553631062e-01 3.98047954926826e-04 
9.54861111111111e-02 2.15232549030558e-01 6.35775038475170e-04 
1.12847222222222e-01 2.15244888416950e-01 8.54953225868776e-04 
1.30208333333333e-01 2.15253390951267e-01 1.06736995509633e-03 
1.47569444444444e-01 2.15257689581369e-01 1.90403192302892e-03 
1.64930555555556e-01 2.15237406513346e-01 3.31582991774400e-03 
1.82291666666667e-01 2.15190133770875e-01 4.07079573377067e-03 
1.99652777777778e-01 2.15136232857812e-01 4.38100556237040e-03 
2.17013888888889e-01 2.15069558531828e-01 4.83762080293968e-03 
2.34375000000000e-01 2.14990223388087e-01 5.07297199548879e-03 
2.51736111111111e-01 2.14906185666772e-01 5.12685982083516e-03 
2.69097222222222e-01 2.14816445833914e-01 6.67741005261654e-03 
2.86458333333333e-01 2.14655672190686e-01 9.63897436991065e-03 
3.03819444444445e-01 2.14419614754324e-01 1.11065310400128e-02 
3.21180555555556e-01 2.14175289437910e-01 1.12513575376626e-02 
3.38541666666667e-01 2.13897112811138e-01 1.14489414231640e-02 
3.55902777777778e-01 2.13625623450951e-01 1.14715406029171e-02 
3.73263888888889e-01 2.13353143651125e-01 1.14096350963224e-02 
3.90625000000000e-01 2.13073604963819e-01 1.30105095189553e-02 
4.07986111111111e-01 2.12701284415596e-01 1.60951710504648e-02 
4.25347222222222e-01 2.12239369227676e-01 1.80833339869438e-02 
4.42708333333333e-01 2.11742196335836e-01 1.82692128309855e-02 
4.60069444444445e-01 2.11150279775653e-01 1.72271631263818e-02 
4.77430555555556e-01 2.10695722559942e-01 1.62357143251580e-02 
4.94791666666667e-01 2.10243805624056e-01 1.61819268104915e-02 
5.12152777777778e-01 2.09784877673250e-01 1.73802531261012e-02 
5.29513888888889e-01 2.09252149072572e-01 1.98514825133608e-02 
5.46875000000000e-01 2.08638610601208e-01 2.14887301755601e-02 
5.64236111111111e-01 2.07999726497310e-01 2.07634638386505e-02 
5.81597222222222e-01 2.07263286798894e-01 1.88630057953165e-02 
5.98958333333333e-01 2.06747149050295e-01 1.76060552731065e-02 
6.16319444444445e-01 2.06232015647097e-01 1.84236043191391e-02 
6.33680555555556e-01 2.05682557846497e-01 2.01409373236874e-02 
6.51041666666667e-01 2.05092268306282e-01 2.14030081342363e-02 
6.68402777777778e-01 2.04498539878733e-01 2.20012475438644e-02 
6.85763888888889e-01 2.03904627344867e-01 2.12306234231225e-02 
7.03125000000000e-01 2.03230083926185e-01 1.94623183310841e-02 
7.20486111111111e-01 2.02764775700033e-01 1.84892945702628e-02 
7.37847222222222e-01 2.02290776346050e-01 1.91324385087761e-02 
7.55208333333333e-01 2.01795830544679e-01 1.98634528595444e-02 
7.72569444444445e-01 2.01287876292032e-01 2.03333193688150e-02 
7.89930555555556e-01 2.00772998283701e-01 1.97259982050179e-02 
8.07291666666667e-01 2.00184114027103e-01 1.81038877152787e-02 
8.24652777777778e-01 1.99713911015833e-01 1.68933591362659e-02 
8.42013888888889e-01 1.99247483330668e-01 1.69543137964353e-02 
8.59375000000000e-01 1.98743178757677e-01 1.74301126495118e-02 
8.76736111111111e-01 1.98192658050308e-01 1.79544572665243e-02 
8.94097222222222e-01 1.97598008635444e-01 1.81012724413414e-02 
9.11458333333334e-01 1.96959316299870e-01 1.75541039325795e-02 
9.28819444444445e-01 1.96330061474651e-01 1.68476862149922e-02 
9.46180555555556e-01 1.95753118932632e-01 1.66711604959587e-02 
9.63541666666667e-01 1.95163126669789e-01 1.69056565061265e-02 
9.80902777777778e-01 1.94555803751241e-01 1.72178361807094e-02 
9.98263888888889e-01 1.93929310253331e-01 1.74875251548545e-02 
1.01562500000000e+00 1.93288733989815e-01 1.74956770508423e-02 
1.03298611111111e+00 1.92629393813236e-01 1.71509120649604e-02 
1.05034722222222e+00 1.91985088591351e-01 1.68261199207927e-02 
1.06770833333333e+00 1.91360128748453e-01 1.68577313610972e-02 
1.08506944444444e+00 1.90721687606129e-01 1.70651887895314e-02 
1.10243055555556e+00 1.90069911839845e-01 1.72480459067949e-02 
1.11979166666667e+00 1.89406322246190e-01 1.74003685019550e-02 
1.13715277777778e+00 1.88731579664380e-01 1.74012748243783e-02 
1.15451388888889e+00 1.88039573812379e-01 1.72669374985268e-02 
1.17187500000000e+00 1.87364759192858e-01 1.72861717288748e-02 
1.18923611111111e+00 1.86677476261414e-01 1.74604394780578e-02 
1.20659722222222e+00 1.85977491606784e-01 1.76225443383388e-02 
1.22395833333333e+00 1.85270491371408e-01 1.77449451011043e-02 
1.24131944444444e+00 1.84556284739997e-01 1.77958438010410e-02 
1.25868055555556e+00 1.83838850931078e-01 1.78260771030512e-02 
1.27604166666667e+00 1.83124623419513e-01 1.79285722497576e-02 
1.29340277777778e+00 1.82403945859930e-01 1.80778234166260e-02 
1.31076388888889e+00 1.81677199339337e-01 1.82215633635553e-02 
1.32812500000000e+00 1.80946888140940e-01 1.83620902024471e-02 
1.34548611111111e+00 1.80212967249754e-01 1.84780365910558e-02 
1.36284722222222e+00 1.79473834396927e-01 1.85702725345825e-02 
1.38020833333333e+00 1.78736777169609e-01 1.86941485002120e-02 
1.39756944444444e+00 1.77995746618245e-01 1.88468889681025e-02 
1.41493055555556e+00 1.77250788261206e-01 1.89980992360696e-02 
