Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.04166666666667e-02 1.81658432010454e-01 -1.46999984781813e-03 
3.12500000000000e-02 1.81680410708678e-01 -5.32531810662545e-04 
5.20833333333333e-02 1.81698744306070e-01 6.89841387388599e-05 
7.29166666666667e-02 1.81713617112866e-01 4.46929365897303e-04 
9.37500000000000e-02 1.81724601307369e-01 7.58778732130718e-04 
1.14583333333333e-01 1.81731483596013e-01 1.04154316457135e-03 
1.35416666666667e-01 1.81734076956667e-01 1.71021316842657e-03 
1.56250000000000e-01 1.81721654296261e-01 2.66497984095900e-03 
1.77083333333333e-01 1.81694345358148e-01 3.19913025253253e-03 
1.97916666666667e-01 1.81660745271986e-01 3.48122064034374e-03 
2.18750000000000e-01 1.81618402191209e-01 3.78816046791955e-03 
2.39583333333333e-01 1.81568622364399e-01 4.01236465339118e-03 
2.60416666666667e-01 1.81512443236764e-01 4.88176570979833e-03 
2.81250000000000e-01 1.81424532644716e-01 6.35643390726593e-03 
3.02083333333333e-01 1.81304390924480e-01 7.45038125806480e-03 
3.22916666666667e-01 1.81163743413448e-01 8.08664378459706e-03 
3.43750000000000e-01 1.80997510439753e-01 8.25386286574513e-03 
3.64583333333333e-01 1.80839624917269e-01 8.62269133091340e-03 
3.85416666666667e-01 1.80657781769919e-01 9.91819599944225e-03 
4.06250000000000e-01 1.80431496589786e-01 1.13484422890551e-02 
4.27083333333333e-01 1.80173422793478e-01 1.22317497961501e-02 
4.47916666666667e-01 1.79895426679133e-01 1.23769766475880e-02 
4.68750000000000e-01 1.79583438673310e-01 1.19495801845388e-02 
4.89583333333333e-01 1.79316286166627e-01 1.25735928587719e-02 
5.10416666666667e-01 1.78997681424702e-01 1.44843617006694e-02 
5.31250000000000e-01 1.78627166732433e-01 1.58666194105541e-02 
5.52083333333333e-01 1.78233596052151e-01 1.63287807549847e-02 
5.72916666666667e-01 1.77803623816437e-01 1.58896004803362e-02 
5.93750000000000e-01 1.77388100762572e-01 1.52920195817960e-02 
6.14583333333333e-01 1.77016198073380e-01 1.56103856462336e-02 
6.35416666666667e-01 1.76632147330623e-01 1.64171771757264e-02 
6.56250000000000e-01 1.76241527793061e-01 1.69978640080593e-02 
6.77083333333333e-01 1.75851755605024e-01 1.66284119569728e-02 
6.97916666666667e-01 1.75405875902476e-01 1.55217547735614e-02 
7.18750000000000e-01 1.75081398034014e-01 1.50647162686460e-02 
7.39583333333333e-01 1.74753896185342e-01 1.57709831299509e-02 
7.60416666666667e-01 1.74410790566828e-01 1.64007183582271e-02 
7.81250000000000e-01 1.74058775428660e-01 1.67577988003405e-02 
8.02083333333333e-01 1.73687611644994e-01 1.66011630165734e-02 
8.22916666666667e-01 1.73294184263303e-01 1.62432086398252e-02 
8.43750000000000e-01 1.72915463811895e-01 1.63663577036476e-02 
8.64583333333333e-01 1.72499371532863e-01 1.68400444025033e-02 
8.85416666666667e-01 1.72043783724379e-01 1.72522769568380e-02 
9.06250000000000e-01 1.71551336576803e-01 1.72130947257494e-02 
9.27083333333333e-01 1.71014918795769e-01 1.68437942189071e-02 
9.47916666666667e-01 1.70528117314164e-01 1.68364996478880e-02 
9.68750000000000e-01 1.70023267916907e-01 1.72276657763525e-02 
9.89583333333333e-01 1.69499248153459e-01 1.75828513875559e-02 
1.01041666666667e+00 1.68958814921330e-01 1.78421025282058e-02 
1.03125000000000e+00 1.68402762771666e-01 1.79335043704650e-02 
1.05208333333333e+00 1.67828681812430e-01 1.79406438082402e-02 
1.07291666666667e+00 1.67264202138059e-01 1.81022262419943e-02 
1.09375000000000e+00 1.66684945782324e-01 1.83650901035419e-02 
1.11458333333333e+00 1.66091848997751e-01 1.86014450745236e-02 
1.13541666666667e+00 1.65485394478993e-01 1.87246569891130e-02 
1.15625000000000e+00 1.64857017271428e-01 1.87522745828008e-02 
1.17708333333333e+00 1.64236885081303e-01 1.88901471134133e-02 
1.19791666666667e+00 1.63602679112154e-01 1.91191355397238e-02 
1.21875000000000e+00 1.62957179239486e-01 1.93344854104657e-02 
1.23958333333333e+00 1.62304009432657e-01 1.95122844944311e-02 
1.26041666666667e+00 1.61640346706779e-01 1.96564253512243e-02 
1.28125000000000e+00 1.60976422799966e-01 1.98329030183916e-02 
1.30208333333333e+00 1.60304990186143e-01 2.00344420123186e-02 
1.32291666666667e+00 1.59627984231767e-01 2.02304435953728e-02 
1.34375000000000e+00 1.58946578955854e-01 2.04064248095339e-02 
1.36458333333333e+00 1.58258756970993e-01 2.05630963747150e-02 
1.38541666666667e+00 1.57571285105315e-01 2.07407339702867e-02 
1.40625000000000e+00 1.56879475242127e-01 2.09365210729474e-02 
1.42708333333333e+00 1.56183482790049e-01 2.11283926194934e-02 
1.44791666666667e+00 1.55483529414263e-01 2.13089824255989e-02 
1.46875000000000e+00 1.54779141680948e-01 2.14777251435148e-02 
1.48958333333333e+00 1.54072766196058e-01 2.16467513954735e-02 
1.51041666666667e+00 1.53363138157904e-01 2.18165158774376e-02 
1.53125000000000e+00 1.52650427117509e-01 2.19817632881252e-02 
1.55208333333333e+00 1.51934688957326e-01 2.21410381561601e-02 
1.57291666666667e+00 1.51216160118402e-01 2.22955692653670e-02 
1.59375000000000e+00 1.50495451045017e-01 2.24488426290319e-02 
1.61458333333333e+00 1.49772289931936e-01 2.26001718120525e-02 
1.63541666666667e+00 1.49046835499245e-01 2.27466946140900e-02 
1.65625000000000e+00 1.48319043138652e-01 2.28881134889140e-02 
1.67708333333333e+00 1.47589553072257e-01 2.30271730712660e-02 
1.69791666666667e+00 1.46858268479182e-01 2.31643973306405e-02 
1.71875000000000e+00 1.46125572233057e-01 2.32983846788235e-02 
1.73958333333333e+00 1.45392089759713e-01 2.34287980871568e-02 
1.76041666666667e+00 1.44657975940958e-01 2.35556566798762e-02 
1.78125000000000e+00 1.43923380680729e-01 2.36790476893070e-02 
1.80208333333333e+00 1.43188449886776e-01 2.37989496076774e-02 
1.82291666666667e+00 1.42453333903856e-01 2.39151405029914e-02 
1.84375000000000e+00 1.41718190327100e-01 2.40273890863749e-02 
1.86458333333333e+00 1.40983177813185e-01 2.41356715454965e-02 
1.88541666666667e+00 1.40248450985620e-01 2.42400979943364e-02 
1.90625000000000e+00 1.39514158719244e-01 2.43408281295437e-02 
1.92708333333333e+00 1.38779787997858e-01 2.44379270982862e-02 
1.94791666666667e+00 1.38045308190179e-01 2.45314568972897e-02 
1.96875000000000e+00 1.37310849558056e-01 2.46213729810651e-02 
1.98958333333333e+00 1.36576520868047e-01 2.47075450899487e-02 
2.01041666666667e+00 1.35842455340032e-01 2.47899739531587e-02 
2.03125000000000e+00 1.35108786336098e-01 2.48687399836788e-02 
