Species               Population
--------------------------------------------------------------------------------------------------
O2[44.716834%]
 O2(X)                9.22813440464018e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             7.62946393049357e-02
 O2(b1Sg+)            8.37728470359884e-04
 O2(A3Su+_C3Du_c1Su-) 5.41917606866911e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[14.334987%]
 O(3P)                9.99829908372251e-01
 O(1D)                1.70091627748684e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[19.068390%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[21.879790%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99982062928152e-01
 | | CO(X,v=0,J=0)    | | 1.02344638264425e-02
 | | CO(X,v=0,J=1)    | | 3.01045812513438e-02
 | | CO(X,v=0,J=2)    | | 4.82362815498685e-02
 | | CO(X,v=0,J=3)    | | 6.36561808435010e-02
 | | CO(X,v=0,J=4)    | | 7.56432205056168e-02
 | | CO(X,v=0,J=5)    | | 8.37821284578922e-02
 | | CO(X,v=0,J=6)    | | 8.79790969571350e-02
 | | CO(X,v=0,J=7)    | | 8.84404799583274e-02
 | | CO(X,v=0,J=8)    | | 8.56206810087276e-02
 | | CO(X,v=0,J=9)    | | 8.01492610480730e-02
 | | CO(X,v=0,J=10)   | | 7.27490995602155e-02
 | | CO(X,v=0,J=11)   | | 6.41571125676068e-02
 | | CO(X,v=0,J=12)   | | 5.50569145875802e-02
 | | CO(X,v=0,J=13)   | | 4.60295525107026e-02
 | | CO(X,v=0,J=14)   | | 3.75247972803617e-02
 | | CO(X,v=0,J=15)   | | 2.98521530437185e-02
 | | CO(X,v=0,J=16)   | | 2.31882383008237e-02
 | | CO(X,v=0,J=17)   | | 1.75957567420630e-02
 | CO(X,v=1)          | 1.79367034093567e-05
 | CO(X,v=2)          | 3.68430250840087e-10
 | CO(X,v=3)          | 8.66622927025827e-15
 | CO(X,v=4)          | 2.33435716159273e-19
 | CO(X,v=5)          | 7.20056662184726e-24
 | CO(X,v=6)          | 2.54347971856329e-28
 | CO(X,v=7)          | 1.02885014413775e-32
 | CO(X,v=8)          | 4.76582624266133e-37
 | CO(X,v=9)          | 2.52805503247129e-41
 | CO(X,v=10)         | 1.53566710299119e-45
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
