Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.04166666666667e-02 3.86539808400799e-01 3.52750355475724e-03 
3.12500000000000e-02 3.86403107576390e-01 4.63138552279983e-03 
5.20833333333333e-02 3.85904159939555e-01 1.20965954476359e-02 
7.29166666666667e-02 3.85098085358816e-01 1.88473456306579e-02 
9.37500000000000e-02 3.84142568423694e-01 2.33937582917965e-02 
1.14583333333333e-01 3.83132697570376e-01 2.62001258747108e-02 
1.35416666666667e-01 3.82112552171234e-01 2.82165590398950e-02 
1.56250000000000e-01 3.81053227697539e-01 2.99565903221383e-02 
1.77083333333333e-01 3.80006121445467e-01 3.10710785829974e-02 
1.97916666666667e-01 3.78983528138918e-01 3.17190924389846e-02 
2.18750000000000e-01 3.77975212587031e-01 3.22613320306388e-02 
2.39583333333333e-01 3.76971025635008e-01 3.26923508229918e-02 
2.60416666666667e-01 3.75974501351451e-01 3.35759087748678e-02 
2.81250000000000e-01 3.74967844681274e-01 3.49016376843931e-02 
3.02083333333333e-01 3.73959161101882e-01 3.56154756365868e-02 
3.22916666666667e-01 3.72962118330322e-01 3.53803717529677e-02 
3.43750000000000e-01 3.71974646155381e-01 3.44962117957938e-02 
3.64583333333333e-01 3.71043146708307e-01 3.37454149926832e-02 
3.85416666666667e-01 3.70121075579253e-01 3.37904702848487e-02 
4.06250000000000e-01 3.69187285673278e-01 3.40477685893546e-02 
4.27083333333333e-01 3.68250004653771e-01 3.39874953237657e-02 
4.47916666666667e-01 3.67317339123836e-01 3.34655269789341e-02 
4.68750000000000e-01 3.66369133790935e-01 3.26143329937818e-02 
4.89583333333333e-01 3.65482117114724e-01 3.27057387172879e-02 
5.10416666666667e-01 3.64561746714864e-01 3.39263371466235e-02 
5.31250000000000e-01 3.63606105564745e-01 3.48516196550585e-02 
5.52083333333333e-01 3.62636733123788e-01 3.51765971078919e-02 
5.72916666666667e-01 3.61639954434799e-01 3.49334346292408e-02 
5.93750000000000e-01 3.60653119327278e-01 3.46828090539489e-02 
6.14583333333333e-01 3.59698967423221e-01 3.52841212262528e-02 
6.35416666666667e-01 3.58726513435528e-01 3.63759996683286e-02 
6.56250000000000e-01 3.57737120333398e-01 3.74111316699072e-02 
6.77083333333333e-01 3.56733905808146e-01 3.78745953642630e-02 
6.97916666666667e-01 3.55662279350032e-01 3.77624701688709e-02 
7.18750000000000e-01 3.54676810577973e-01 3.84306446769132e-02 
7.39583333333333e-01 3.53661460844765e-01 4.00710324924224e-02 
7.60416666666667e-01 3.52600767780403e-01 4.17818356752836e-02 
7.81250000000000e-01 3.51497189079053e-01 4.34224112482984e-02 
8.02083333333333e-01 3.50336240884063e-01 4.48178143620845e-02 
8.22916666666667e-01 3.49106877114702e-01 4.61632152314793e-02 
8.43750000000000e-01 3.47844755426719e-01 4.80484154199026e-02 
8.64583333333333e-01 3.46492454939855e-01 5.03298492343026e-02 
8.85416666666667e-01 3.45042810991489e-01 5.27023130902839e-02 
9.06250000000000e-01 3.43492057543784e-01 5.48841383443565e-02 
9.27083333333333e-01 3.41813578731584e-01 5.68800718701925e-02 
9.47916666666667e-01 3.40119687051659e-01 5.93540878734758e-02 
9.68750000000000e-01 3.38332481885110e-01 6.22317099596512e-02 
9.89583333333333e-01 3.36446792055936e-01 6.51964431034822e-02 
1.01041666666667e+00 3.34460203998049e-01 6.81992161442289e-02 
1.03125000000000e+00 3.32346021706067e-01 7.11464435331752e-02 
1.05208333333333e+00 3.30091116719398e-01 7.40620239292159e-02 
1.07291666666667e+00 3.27735503774702e-01 7.71546964392908e-02 
1.09375000000000e+00 3.25243316903532e-01 8.03384340665981e-02 
1.11458333333333e+00 3.22611828381155e-01 8.35183627444237e-02 
1.13541666666667e+00 3.19839853201748e-01 8.66325961197614e-02 
1.15625000000000e+00 3.16901082294093e-01 8.96588429248396e-02 
1.17708333333333e+00 3.13846589775217e-01 9.27759914388902e-02 
1.19791666666667e+00 3.10640207554805e-01 9.59213388987776e-02 
1.21875000000000e+00 3.07273154257857e-01 9.89956355428766e-02 
1.23958333333333e+00 3.03734230140485e-01 1.01941963615363e-01 
1.26041666666667e+00 3.00012160555356e-01 1.04713093571260e-01 
1.28125000000000e+00 2.96127773405067e-01 1.07312496553435e-01 
1.30208333333333e+00 2.92071454629743e-01 1.09681217809787e-01 
1.32291666666667e+00 2.87840837125149e-01 1.11751480880176e-01 
1.34375000000000e+00 2.83438507428490e-01 1.13465160296954e-01 
1.36458333333333e+00 2.78865211287731e-01 1.14789523363205e-01 
1.38541666666667e+00 2.74144184710402e-01 1.15732018197875e-01 
1.40625000000000e+00 2.69276339467634e-01 1.16276581882547e-01 
1.42708333333333e+00 2.64274965266446e-01 1.16413152612623e-01 
1.44791666666667e+00 2.59151732961267e-01 1.16151711459233e-01 
1.46875000000000e+00 2.53921262182932e-01 1.15526856176379e-01 
1.48958333333333e+00 2.48602421461975e-01 1.14594234508132e-01 
1.51041666666667e+00 2.43208883923496e-01 1.13408147205547e-01 
1.53125000000000e+00 2.37797729510749e-01 1.12019146134457e-01 
1.55208333333333e+00 2.32383717937191e-01 1.10485855065407e-01 
1.57291666666667e+00 2.26981494747246e-01 1.08854938067522e-01 
1.59375000000000e+00 2.21606947067792e-01 1.07167569392059e-01 
1.61458333333333e+00 2.16277686366115e-01 1.05445665329434e-01 
1.63541666666667e+00 2.11022374698463e-01 1.03690794559675e-01 
1.65625000000000e+00 2.05849493881352e-01 1.01906384576309e-01 
1.67708333333333e+00 2.00761961431782e-01 1.00082457432102e-01 
1.69791666666667e+00 1.95763131850268e-01 9.82033183438379e-02 
1.71875000000000e+00 1.90868904424167e-01 9.62504605230064e-02 
1.73958333333333e+00 1.86097386687845e-01 9.42006153733861e-02 
1.76041666666667e+00 1.81451739067336e-01 9.20444959411712e-02 
1.78125000000000e+00 1.76931862415543e-01 8.97803466970691e-02 
1.80208333333333e+00 1.72539702768745e-01 8.74164192071732e-02 
1.82291666666667e+00 1.68278103027357e-01 8.49834391092979e-02 
1.84375000000000e+00 1.64149572093472e-01 8.25227137079514e-02 
1.86458333333333e+00 1.60157013201003e-01 8.00804713539125e-02 
1.88541666666667e+00 1.56300811350056e-01 7.77037220715747e-02 
1.90625000000000e+00 1.52580978342674e-01 7.54270354238620e-02 
1.92708333333333e+00 1.49016998955367e-01 7.32637957763143e-02 
1.94791666666667e+00 1.45613765631362e-01 7.12165222202119e-02 
1.96875000000000e+00 1.42363941243893e-01 6.92667438749938e-02 
1.98958333333333e+00 1.39263484694210e-01 6.73926478533645e-02 
2.01041666666667e+00 1.36309270411860e-01 6.55724708985984e-02 
2.03125000000000e+00 1.33492487215641e-01 6.37905380676828e-02 
2.05208333333333e+00 1.30812468830562e-01 6.20381563561079e-02 
2.07291666666667e+00 1.28256348898719e-01 6.03152244474178e-02 
2.09375000000000e+00 1.25819929526995e-01 5.86276672118749e-02 
2.11458333333333e+00 1.23490785762454e-01 5.69819426142796e-02 
2.13541666666667e+00 1.21243284372992e-01 5.53841434924703e-02 
2.15625000000000e+00 1.19076603064515e-01 5.38300994986146e-02 
2.17708333333333e+00 1.16985168874884e-01 5.23189440775007e-02 
2.19791666666667e+00 1.14971555411904e-01 5.08511920630694e-02 
2.21875000000000e+00 1.13032075443389e-01 4.94314083478295e-02 
2.23958333333333e+00 1.11164009409967e-01 4.80609366614883e-02 
2.26041666666667e+00 1.09367835268397e-01 4.67433665030739e-02 
2.28125000000000e+00 1.07640669710836e-01 4.54856441509849e-02 
2.30208333333333e+00 1.05981095388231e-01 4.42909054642577e-02 
2.32291666666667e+00 1.04381801494228e-01 4.31561614364465e-02 
2.34375000000000e+00 1.02838331294163e-01 4.20726110286548e-02 
2.36458333333333e+00 1.01343984814101e-01 4.10364490868794e-02 
2.38541666666667e+00 9.98960810254701e-02 4.00420417422385e-02 
2.40625000000000e+00 9.84910004655792e-02 3.90854491230514e-02 
2.42708333333333e+00 9.71294711244075e-02 3.81626793649792e-02 
2.44791666666667e+00 9.58109958063011e-02 3.72729910266364e-02 
2.46875000000000e+00 9.45362144426308e-02 3.64200148060497e-02 
2.48958333333333e+00 9.33056378011835e-02 3.56102233661521e-02 
2.51041666666667e+00 9.21178854133865e-02 3.48454122770031e-02 
2.53125000000000e+00 9.09650827715379e-02 3.41240390861085e-02 
2.55208333333333e+00 8.98437873141887e-02 3.34418594229318e-02 
2.57291666666667e+00 8.87520509864714e-02 3.27953804263963e-02 
2.59375000000000e+00 8.76857283190347e-02 3.21785599107513e-02 
2.61458333333333e+00 8.66434806923944e-02 3.15821873968069e-02 
2.63541666666667e+00 8.56229379706188e-02 3.09998705805634e-02 
2.65625000000000e+00 8.46247364907447e-02 3.04289616044067e-02 
2.67708333333333e+00 8.36487464597116e-02 2.98711941680706e-02 
2.69791666666667e+00 8.26954933678364e-02 2.93314353763651e-02 
2.71875000000000e+00 8.17660208735674e-02 2.88141293938814e-02 
2.73958333333333e+00 8.08584015257950e-02 2.83230374065397e-02 
2.76041666666667e+00 7.99733458813248e-02 2.78596213372964e-02 
2.78125000000000e+00 7.91075026591322e-02 2.74226513879689e-02 
2.80208333333333e+00 7.82602145458047e-02 2.70068566438174e-02 
2.82291666666667e+00 7.74274449112002e-02 2.66067916442927e-02 
2.84375000000000e+00 7.66076661963636e-02 2.62171953233922e-02 
2.86458333333333e+00 7.58008399426521e-02 2.58354894534781e-02 
2.88541666666667e+00 7.50062268043404e-02 2.54615975175845e-02 
2.90625000000000e+00 7.42247811741322e-02 2.50972387042829e-02 
2.92708333333333e+00 7.34560045010102e-02 2.47452044532980e-02 
2.94791666666667e+00 7.27003588989133e-02 2.44078406712722e-02 
2.96875000000000e+00 7.19569788379135e-02 2.40866635711879e-02 
2.98958333333333e+00 7.12253413623339e-02 2.37811800742064e-02 
3.01041666666667e+00 7.05040525947985e-02 2.34890938281766e-02 
3.03125000000000e+00 6.97921538538166e-02 2.32071875593615e-02 
3.05208333333333e+00 6.90892133883479e-02 2.29327180186982e-02 
3.07291666666667e+00 6.83945200267788e-02 2.26636341336531e-02 
3.09375000000000e+00 6.77082224852816e-02 2.23982500492458e-02 
3.11458333333333e+00 6.70301701857662e-02 2.21353316082008e-02 
3.13541666666667e+00 6.63607497718767e-02 2.18764210996975e-02 
3.15625000000000e+00 6.56998133972210e-02 2.16247463003947e-02 
3.17708333333333e+00 6.50472166943364e-02 2.13814475631483e-02 
3.19791666666667e+00 6.44025807247769e-02 2.11461821990246e-02 
3.21875000000000e+00 6.37654470236865e-02 2.09182063884897e-02 
3.23958333333333e+00 6.31358318625708e-02 2.06953943539495e-02 
3.26041666666667e+00 6.25132210902182e-02 2.04745747193799e-02 
3.28125000000000e+00 6.18976502835921e-02 2.02538304109163e-02 
3.30208333333333e+00 6.12889701509274e-02 2.00327657965740e-02 
3.32291666666667e+00 6.06869410266236e-02 1.98114553868084e-02 
3.34375000000000e+00 6.00914670617930e-02 1.95899804798017e-02 
3.36458333333333e+00 5.95025429872538e-02 1.93682823086537e-02 
3.38541666666667e+00 5.89202731018682e-02 1.91462897214660e-02 
3.40625000000000e+00 5.83445168014901e-02 1.89241343373940e-02 
3.42708333333333e+00 5.77752742605477e-02 1.87023603043761e-02 
3.44791666666667e+00 5.72123745636321e-02 1.84810479202376e-02 
3.46875000000000e+00 5.66557321106104e-02 1.82597194185701e-02 
3.48958333333333e+00 5.61053595826866e-02 1.80381142183460e-02 
3.51041666666667e+00 5.55612301155323e-02 1.78162438127008e-02 
3.53125000000000e+00 5.50234237578983e-02 1.75942752990596e-02 
3.55208333333333e+00 5.44919641769741e-02 1.73722553503815e-02 
3.57291666666667e+00 5.39668431660906e-02 1.71513431427950e-02 
3.59375000000000e+00 5.34483274675695e-02 1.69345325875026e-02 
3.61458333333333e+00 5.29365275121701e-02 1.67245286994358e-02 
3.63541666666667e+00 5.24312468235146e-02 1.65211689785540e-02 
3.65625000000000e+00 5.19323822853627e-02 1.63221840547450e-02 
3.67708333333333e+00 5.14400315644679e-02 1.61262024840820e-02 
3.69791666666667e+00 5.09540672101102e-02 1.59331627108694e-02 
3.71875000000000e+00 5.04743980199770e-02 1.57433654763931e-02 
3.73958333333333e+00 5.00008454392235e-02 1.55568738562046e-02 
3.76041666666667e+00 4.95332882607646e-02 1.53729685013256e-02 
3.78125000000000e+00 4.90716706740026e-02 1.51910538819346e-02 
3.80208333333333e+00 4.86158883901844e-02 1.50111013921659e-02 
3.82291666666667e+00 4.81658079493858e-02 1.48332831805205e-02 
3.84375000000000e+00 4.77213238796067e-02 1.46576428146812e-02 
3.86458333333333e+00 4.72823408391239e-02 1.44840660037800e-02 
3.88541666666667e+00 4.68488004369782e-02 1.43124328976898e-02 
3.90625000000000e+00 4.64205285729829e-02 1.41430299277979e-02 
3.92708333333333e+00 4.59976058349013e-02 1.39765516205472e-02 
3.94791666666667e+00 4.55799627874254e-02 1.38135747598627e-02 
3.96875000000000e+00 4.51674790635022e-02 1.36542350193677e-02 
3.98958333333333e+00 4.47602794651195e-02 1.34984127409823e-02 
4.01041666666667e+00 4.43582927051841e-02 1.33461049437947e-02 
4.03125000000000e+00 4.39611416824728e-02 1.31974946057984e-02 
4.05208333333333e+00 4.35686883944066e-02 1.30525738924620e-02 
4.07291666666667e+00 4.31809610183120e-02 1.29112138208025e-02 
4.09375000000000e+00 4.27979469422255e-02 1.27733794383137e-02 
4.11458333333333e+00 4.24194739831934e-02 1.26390428339133e-02 
4.13541666666667e+00 4.20452355852432e-02 1.25080289394083e-02 
4.15625000000000e+00 4.16751376257920e-02 1.23800394778891e-02 
4.17708333333333e+00 4.13090852965806e-02 1.22549076113312e-02 
4.19791666666667e+00 4.09469801935890e-02 1.21326427289149e-02 
4.21875000000000e+00 4.05888099697287e-02 1.20133342551103e-02 
4.23958333333333e+00 4.02346048591256e-02 1.18970393921476e-02 
4.26041666666667e+00 3.98842371327157e-02 1.17838383038412e-02 
4.28125000000000e+00 3.95376001596468e-02 1.16738190651183e-02 
4.30208333333333e+00 3.91945874706845e-02 1.15669872249526e-02 
4.32291666666667e+00 3.88551038062095e-02 1.14632746816902e-02 
4.34375000000000e+00 3.85190547214699e-02 1.13625679408544e-02 
4.36458333333333e+00 3.81863461835496e-02 1.12646802694209e-02 
4.38541666666667e+00 3.78568880340082e-02 1.11694785144072e-02 
4.40625000000000e+00 3.75305916646640e-02 1.10768490532975e-02 
4.42708333333333e+00 3.72073383561458e-02 1.09866450894184e-02 
4.44791666666667e+00 3.68871595195232e-02 1.08987403644667e-02 
4.46875000000000e+00 3.65700071874288e-02 1.08130855763554e-02 
4.48958333333333e+00 3.62558065656028e-02 1.07296364968249e-02 
4.51041666666667e+00 3.59444848670012e-02 1.06480649243012e-02 
4.53125000000000e+00 3.56359132661073e-02 1.05678311961974e-02 
4.55208333333333e+00 3.53304673171904e-02 1.04886779820797e-02 
4.57291666666667e+00 3.50280987303099e-02 1.04107446896798e-02 
4.59375000000000e+00 3.47287574229388e-02 1.03340389655184e-02 
4.61458333333333e+00 3.44323901746983e-02 1.02584452934201e-02 
4.63541666666667e+00 3.41389415391314e-02 1.01837844383529e-02 
4.65625000000000e+00 3.38483892943071e-02 1.01099224155553e-02 
4.67708333333333e+00 3.35606989289155e-02 1.00368116344925e-02 
4.69791666666667e+00 3.32758371062137e-02 9.96442501353311e-03 
4.71875000000000e+00 3.29937634657026e-02 9.89272741948040e-03 
4.73958333333333e+00 3.27144352277425e-02 9.82197271444261e-03 
4.76041666666667e+00 3.24378065879716e-02 9.75276151731970e-03 
4.78125000000000e+00 3.21638135790845e-02 9.68545723400464e-03 
4.80208333333333e+00 3.18923901736642e-02 9.62007779803825e-03 
4.82291666666667e+00 3.16234847626736e-02 9.55662682435191e-03 
4.84375000000000e+00 3.13570554733154e-02 9.49514678414728e-03 
4.86458333333333e+00 3.10930583084979e-02 9.43564028308793e-03 
4.88541666666667e+00 3.08314281921913e-02 9.37807169303592e-03 
4.90625000000000e+00 3.05721019206699e-02 9.32217639933501e-03 
4.92708333333333e+00 3.03149579534178e-02 9.26743954020175e-03 
4.94791666666667e+00 3.00599481999080e-02 9.21352121279926e-03 
4.96875000000000e+00 2.98070500927770e-02 9.16035513123466e-03 
4.98958333333333e+00 2.95562352465973e-02 9.10792710530247e-03 
5.01041666666667e+00 2.93074753828796e-02 9.05623815346897e-03 
5.03125000000000e+00 2.90605557001080e-02 9.00537120875775e-03 
5.05208333333333e+00 2.88154433348224e-02 8.95555641854690e-03 
5.07291666666667e+00 2.85720722663586e-02 8.90703753105168e-03 
5.09375000000000e+00 2.83303610787473e-02 8.85971887305988e-03 
5.11458333333333e+00 2.80902750756851e-02 8.81325293515541e-03 
5.13541666666667e+00 2.78517850787328e-02 8.76729570939084e-03 
5.15625000000000e+00 2.76148772468851e-02 8.72170460388850e-03 
5.17708333333333e+00 2.73795786050749e-02 8.67647695482253e-03 
5.19791666666667e+00 2.71458931847736e-02 8.63159493127474e-03 
5.21875000000000e+00 2.69137915491106e-02 8.58702189781822e-03 
5.23958333333333e+00 2.66832380284017e-02 8.54272845458777e-03 
5.26041666666667e+00 2.64542212818595e-02 8.49870201306972e-03 
5.28125000000000e+00 2.62267311658234e-02 8.45493797626910e-03 
5.30208333333333e+00 2.60007608455262e-02 8.41143111820294e-03 
5.32291666666667e+00 2.57762678322018e-02 8.36817913073703e-03 
5.34375000000000e+00 2.55532207374645e-02 8.32517659535494e-03 
5.36458333333333e+00 2.53316096312873e-02 8.28241793225765e-03 
5.38541666666667e+00 2.51114247397470e-02 8.23990031753270e-03 
5.40625000000000e+00 2.48926567750295e-02 8.19760934193773e-03 
5.42708333333333e+00 2.46752975033233e-02 8.15552381372805e-03 
5.44791666666667e+00 2.44593380985850e-02 8.11366565667960e-03 
5.46875000000000e+00 2.42447686165514e-02 8.07208807220943e-03 
5.48958333333333e+00 2.40315777483132e-02 8.03081273992235e-03 
5.51041666666667e+00 2.38197544847555e-02 7.98980314808296e-03 
5.53125000000000e+00 2.36093647226868e-02 7.94897682973360e-03 
5.55208333333333e+00 2.34004015586891e-02 7.90829937572694e-03 
5.57291666666667e+00 2.31928571804001e-02 7.86777586534895e-03 
5.59375000000000e+00 2.29867235724487e-02 7.82741257756137e-03 
5.61458333333333e+00 2.27819876908965e-02 7.78721779872977e-03 
5.63541666666667e+00 2.25786216500423e-02 7.74722183065899e-03 
5.65625000000000e+00 2.23766163435089e-02 7.70745705055999e-03 
5.67708333333333e+00 2.21759619462374e-02 7.66793440451314e-03 
5.69791666666667e+00 2.19766487068534e-02 7.62865154417786e-03 
5.71875000000000e+00 2.17786766155581e-02 7.58958213463070e-03 
5.73958333333333e+00 2.15820516820339e-02 7.55067447788279e-03 
5.76041666666667e+00 2.13867666635680e-02 7.51191037537587e-03 
5.78125000000000e+00 2.11928141158291e-02 7.47330451805512e-03 
5.80208333333333e+00 2.10001862137034e-02 7.43485257955063e-03 
5.82291666666667e+00 2.08088620902118e-02 7.39655111189617e-03 
5.84375000000000e+00 2.06188254085158e-02 7.35843686643892e-03 
5.86458333333333e+00 2.04300674581579e-02 7.32054702140507e-03 
5.88541666666667e+00 2.02425788615285e-02 7.28288687539633e-03 
5.90625000000000e+00 2.00563354388805e-02 7.24546499567536e-03 
5.92708333333333e+00 1.98711992726977e-02 7.20831638736602e-03 
5.94791666666667e+00 1.96871297176003e-02 7.17144607429713e-03 
5.96875000000000e+00 1.95041183207406e-02 7.13485141964640e-03 
