Species               Population
--------------------------------------------------------------------------------------------------
O2[44.201013%]
 O2(X)                9.33455499246658e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.63013939425939e-02
 O2(b1Sg+)            2.28355076680968e-04
 O2(A3Su+_C3Du_c1Su-) 1.47517340673340e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[15.972801%]
 O(3P)                9.99860840661935e-01
 O(1D)                1.39159338064648e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[15.124004%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[24.702182%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99927912547196e-01
 | | CO(X,v=0,J=0)    | | 9.13150074624156e-03
 | | CO(X,v=0,J=1)    | | 2.69276455224385e-02
 | | CO(X,v=0,J=2)    | | 4.33627749958344e-02
 | | CO(X,v=0,J=3)    | | 5.76567298329050e-02
 | | CO(X,v=0,J=4)    | | 6.92045019719266e-02
 | | CO(X,v=0,J=5)    | | 7.76174486356910e-02
 | | CO(X,v=0,J=6)    | | 8.27408232351963e-02
 | | CO(X,v=0,J=7)    | | 8.46471849812137e-02
 | | CO(X,v=0,J=8)    | | 8.36084025104750e-02
 | | CO(X,v=0,J=9)    | | 8.00514709309582e-02
 | | CO(X,v=0,J=10)   | | 7.45048748282314e-02
 | | CO(X,v=0,J=11)   | | 6.75426160806078e-02
 | | CO(X,v=0,J=12)   | | 5.97323588580671e-02
 | | CO(X,v=0,J=13)   | | 5.15926700226533e-02
 | | CO(X,v=0,J=14)   | | 4.35623990183275e-02
 | | CO(X,v=0,J=15)   | | 3.59832182923881e-02
 | | CO(X,v=0,J=16)   | | 2.90945561537551e-02
 | | CO(X,v=0,J=17)   | | 2.30388233830898e-02
 | CO(X,v=1)          | 7.20816036902520e-05
 | CO(X,v=2)          | 5.84857963828733e-09
 | CO(X,v=3)          | 5.34129536447671e-13
 | CO(X,v=4)          | 5.49051395469895e-17
 | CO(X,v=5)          | 6.35257240711379e-21
 | CO(X,v=6)          | 8.27287508730337e-25
 | CO(X,v=7)          | 1.21264457685752e-28
 | CO(X,v=8)          | 2.00069464484227e-32
 | CO(X,v=9)          | 3.71533782783843e-36
 | CO(X,v=10)         | 7.76579689543445e-40
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
