Species               Population
--------------------------------------------------------------------------------------------------
O2[18.147713%]
 O2(X)                9.32458053279354e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.71206825157232e-02
 O2(b1Sg+)            3.94960473428582e-04
 O2(A3Su+_C3Du_c1Su-) 2.63037314938948e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[17.799575%]
 O(3P)                9.99817757231757e-01
 O(1D)                1.82242768242725e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[9.988547%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[54.064165%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99927127570820e-01
 | | CO(X,v=0,J=0)    | | 9.12306038023850e-03
 | | CO(X,v=0,J=1)    | | 2.69032810521935e-02
 | | CO(X,v=0,J=2)    | | 4.33252310671376e-02
 | | CO(X,v=0,J=3)    | | 5.76101833442104e-02
 | | CO(X,v=0,J=4)    | | 6.91540318396050e-02
 | | CO(X,v=0,J=5)    | | 7.75684127451844e-02
 | | CO(X,v=0,J=6)    | | 8.26982348772958e-02
 | | CO(X,v=0,J=7)    | | 8.46151755070777e-02
 | | CO(X,v=0,J=8)    | | 8.35898372058165e-02
 | | CO(X,v=0,J=9)    | | 8.00477559036742e-02
 | | CO(X,v=0,J=10)   | | 7.45159601692057e-02
 | | CO(X,v=0,J=11)   | | 6.75671708639196e-02
 | | CO(X,v=0,J=12)   | | 5.97680716032192e-02
 | | CO(X,v=0,J=13)   | | 5.16366168397849e-02
 | | CO(X,v=0,J=14)   | | 4.36114211942623e-02
 | | CO(X,v=0,J=15)   | | 3.60342598355638e-02
 | | CO(X,v=0,J=16)   | | 2.91449266671510e-02
 | | CO(X,v=0,J=17)   | | 2.30863689044600e-02
 | CO(X,v=1)          | 7.28664527905037e-05
 | CO(X,v=2)          | 5.97583767559657e-09
 | CO(X,v=3)          | 5.51546130889986e-13
 | CO(X,v=4)          | 5.72897304814018e-17
 | CO(X,v=5)          | 6.69705094023854e-21
 | CO(X,v=6)          | 8.81053563426621e-25
 | CO(X,v=7)          | 1.30446643305324e-28
 | CO(X,v=8)          | 2.17357880615672e-32
 | CO(X,v=9)          | 4.07595855910262e-36
 | CO(X,v=10)         | 8.60193220350995e-40
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
