Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.04166666666667e-02 1.73448828432777e-01 -1.26288462174306e-03 
3.12500000000000e-02 1.73466994200501e-01 -4.28920415570635e-04 
5.20833333333333e-02 1.73481922339868e-01 1.41035073731645e-04 
7.29166666666667e-02 1.73493703917688e-01 5.07707983605275e-04 
9.37500000000000e-02 1.73501948380153e-01 8.14024429363471e-04 
1.14583333333333e-01 1.73506462679897e-01 1.09378931997430e-03 
1.35416666666667e-01 1.73507084009279e-01 1.69388839734173e-03 
1.56250000000000e-01 1.73495678604265e-01 2.53201696564634e-03 
1.77083333333333e-01 1.73472278729782e-01 3.01990861203148e-03 
1.97916666666667e-01 1.73443272822194e-01 3.29829076878103e-03 
2.18750000000000e-01 1.73406764266131e-01 3.59927683905536e-03 
2.39583333333333e-01 1.73363681920866e-01 3.83500816472759e-03 
2.60416666666667e-01 1.73314671479568e-01 4.61284186542121e-03 
2.81250000000000e-01 1.73240574379408e-01 5.89931620810317e-03 
3.02083333333333e-01 1.73140896312102e-01 6.87182369470645e-03 
3.22916666666667e-01 1.73024361378355e-01 7.46642112115192e-03 
3.43750000000000e-01 1.72886488740011e-01 7.66855101454466e-03 
3.64583333333333e-01 1.72753867226798e-01 8.04221985491857e-03 
3.85416666666667e-01 1.72601568543929e-01 9.18972694738296e-03 
4.06250000000000e-01 1.72414127736475e-01 1.04509796257705e-02 
4.27083333333333e-01 1.72201054115178e-01 1.12565955115776e-02 
4.47916666666667e-01 1.71971201604583e-01 1.14492326982060e-02 
4.68750000000000e-01 1.71711793835905e-01 1.11575757184101e-02 
4.89583333333333e-01 1.71486199090824e-01 1.17515099441735e-02 
5.10416666666667e-01 1.71219944686342e-01 1.34189895946504e-02 
5.31250000000000e-01 1.70912894927157e-01 1.46453661027069e-02 
5.52083333333333e-01 1.70586685324539e-01 1.51042084510650e-02 
5.72916666666667e-01 1.70229518317877e-01 1.48077086030121e-02 
5.93750000000000e-01 1.69880527100007e-01 1.43767507292526e-02 
6.14583333333333e-01 1.69565105163206e-01 1.47156657122401e-02 
6.35416666666667e-01 1.69239659162611e-01 1.54626907723475e-02 
6.56250000000000e-01 1.68908414111706e-01 1.60218575325978e-02 
6.77083333333333e-01 1.68576995298714e-01 1.57926699763969e-02 
6.97916666666667e-01 1.68195178858593e-01 1.49316232279476e-02 
7.18750000000000e-01 1.67910414116392e-01 1.46304151688806e-02 
7.39583333333333e-01 1.67622795439860e-01 1.52984350350848e-02 
7.60416666666667e-01 1.67321951353730e-01 1.59023426942376e-02 
7.81250000000000e-01 1.67012943520301e-01 1.62789845877042e-02 
8.02083333333333e-01 1.66686557804521e-01 1.62257959959982e-02 
8.22916666666667e-01 1.66338128083707e-01 1.59996413961046e-02 
8.43750000000000e-01 1.65999763160352e-01 1.61789633996657e-02 
8.64583333333333e-01 1.65628433519685e-01 1.66489125002289e-02 
8.85416666666667e-01 1.65222386098222e-01 1.70659036800319e-02 
9.06250000000000e-01 1.64783466330448e-01 1.71041707456196e-02 
9.27083333333333e-01 1.64303007119523e-01 1.68598445345631e-02 
9.47916666666667e-01 1.63862443742421e-01 1.69225552538537e-02 
9.68750000000000e-01 1.63405570036578e-01 1.73165689003735e-02 
9.89583333333333e-01 1.62931529627651e-01 1.76791836528879e-02 
1.01041666666667e+00 1.62442394129889e-01 1.79599022443865e-02 
1.03125000000000e+00 1.61938495365170e-01 1.80982322089200e-02 
1.05208333333333e+00 1.61416738832486e-01 1.81629706301427e-02 
1.07291666666667e+00 1.60901809728639e-01 1.83565972455414e-02 
1.09375000000000e+00 1.60373229052181e-01 1.86330526149151e-02 
