Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.96252108460000e+02 3.56045948807000e+02 1.89989764882765e+20 1.89989764882765e-05 1.89989764882765e-05 1.89989764882765e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
8.87899110097018e-15 3.96252108381827e+02 3.65008772463710e+02 1.89989764882746e+20 6.53318212519770e+06 1.53613475481158e+06 2.91808765930995e+06 8.54925457807652e+03 1.25186723178148e+07 4.00028783028195e+06 3.79885135932522e+00 3.40996470880321e+05 4.85428980963143e-07 7.73696018621304e-13 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.77579822019404e-14 3.96252108303654e+02 3.65008772415864e+02 1.89989764882726e+20 1.30663642503810e+07 3.07226950975656e+06 5.83617531759957e+06 1.70985091561457e+04 2.50373446378675e+07 8.00057565832362e+06 7.59770271879257e+00 6.81992941759800e+05 1.53207121418239e-06 2.44187604252802e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.66369733029105e-14 3.96252108225481e+02 3.65008772368018e+02 1.89989764882707e+20 1.95995463755690e+07 4.60840426485716e+06 8.75426297486677e+06 2.56477637342075e+04 3.75560169602054e+07 1.20008634840778e+07 1.13965540784050e+01 1.02298941263842e+06 3.15175799939880e-06 5.02339726858765e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.72126671358203e-14 3.96252107780199e+02 3.65008772320172e+02 1.89989764882596e+20 5.68132585148676e+07 1.33583940104868e+07 2.53760059284533e+07 7.43452426618763e+04 1.08863728808966e+08 3.47869356460112e+07 3.30352223819221e+01 2.96534219945870e+06 2.27318226916749e-05 3.62308832921723e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.27788360968730e-13 3.96252107334916e+02 3.65008772047636e+02 1.89989764882485e+20 9.40269706543162e+07 2.21083837610991e+07 4.19977488493029e+07 1.23042721589306e+05 1.80171440730893e+08 5.75730077347011e+07 5.46738906900857e+01 4.90769498625146e+06 6.06601447875076e-05 9.66825520012106e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.78364054801640e-13 3.96252106889634e+02 3.65008771775100e+02 1.89989764882375e+20 1.31240682793917e+08 3.08583735167546e+07 5.86194917370188e+07 1.71740200516494e+05 2.51479152726875e+08 8.03590797492602e+07 7.63125590029521e+01 6.85004777301637e+06 1.17159037579582e-04 1.86732735297046e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.28939748634549e-13 3.96252106444352e+02 3.65008771502564e+02 1.89989764882264e+20 1.68454394933670e+08 3.96083632774744e+07 7.52412345914615e+07 2.20437679443439e+05 3.22786864797222e+08 1.03145151689376e+08 9.79512273205411e+01 8.79240055975332e+06 1.92306681243329e-04 3.06506039991505e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.08046575571337e-13 3.96252104867446e+02 3.65008771230028e+02 1.89989764881872e+20 3.00241611179732e+08 7.05952422516131e+07 1.34104838462310e+08 3.92893067977362e+05 5.75313268439043e+08 1.83838874384050e+08 1.74581579367269e+02 1.56709743972619e+07 6.08532983742338e-04 9.69904087663474e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.87153402508124e-13 3.96252103290540e+02 3.65008770264879e+02 1.89989764881480e+20 4.32028827427708e+08 1.01582121289315e+08 1.92968441915544e+08 5.65348456508237e+05 8.27839673014236e+08 2.64532596144383e+08 2.51211931473271e+02 2.25495482344194e+07 1.25882171805795e-03 2.00636016339295e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.66260229444912e-13 3.96252101713635e+02 3.65008769299730e+02 1.89989764881089e+20 5.63816043677600e+08 1.32569000390581e+08 2.51832044951149e+08 7.37803845036061e+05 1.08036607852283e+09 3.45226316970346e+08 3.27842283638548e+02 2.94281220712258e+07 2.14318020129052e-03 3.41588593541879e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
9.45367056381699e-13 3.96252100136729e+02 3.65008768334581e+02 1.89989764880697e+20 6.95603259929406e+08 1.63555879555412e+08 3.10695647569128e+08 9.10259233560835e+05 1.33289248496482e+09 4.25920036861941e+08 4.04472635863100e+02 3.63066959076812e+07 3.26160780722208e-03 5.19848041180597e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.73643532574957e-12 3.96252084367676e+02 3.65008767369432e+02 1.89989764876778e+20 2.01347542255278e+09 4.73424674699754e+08 8.99331650779615e+08 2.63481311864083e+06 3.85815660072123e+09 1.23285718438805e+09 1.17077616136874e+03 1.05092434252928e+08 2.73195867797201e-02 4.35430486107904e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.52750359511745e-12 3.96252068598626e+02 3.65008757717944e+02 1.89989764872859e+20 3.33134758536763e+09 7.83293476200523e+08 1.48796761222768e+09 4.35936700341583e+06 6.38342080981686e+09 2.03979423847798e+09 1.93707969280188e+03 1.73878172563070e+08 7.47843304148582e-02 1.19194259002455e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.31857186448532e-12 3.96252052829580e+02 3.65008748066459e+02 1.89989764868941e+20 4.64921974837396e+09 1.09316228405771e+09 2.07660353191337e+09 6.08392088788583e+06 8.90868511225162e+09 2.84673119913180e+09 2.70338323016251e+03 2.42663910838108e+08 1.45655824229580e-01 2.32152094369683e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
8.10964013385320e-12 3.96252037060537e+02 3.65008738414976e+02 1.89989764865022e+20 5.96709191157176e+09 1.40303109827133e+09 2.66523940983667e+09 7.80847477205084e+06 1.14339495080255e+10 3.65366806634953e+09 3.46968677345063e+03 3.11449649078042e+08 2.39934065878974e-01 3.82416557119536e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.60203228275319e-11 3.96251879370307e+02 3.65008728763496e+02 1.89989764825836e+20 1.91458135540810e+10 4.50171959001033e+09 8.55159589214027e+09 2.50540135969262e+07 3.66865985994113e+10 1.17230315995466e+10 1.11327225323438e+04 9.99307029546637e+08 2.47008767264790e+00 3.93692800848588e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.39310055212107e-11 3.96251721680434e+02 3.65008632248825e+02 1.89989764786650e+20 3.23245352157379e+10 7.60040871739052e+09 1.44379481982107e+10 4.22995523913021e+07 6.19392570246939e+10 1.97923857891496e+10 1.87957588839863e+04 1.68716440650479e+09 7.04091617369709e+00 1.12221093941912e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.18416882148894e-11 3.96251563990918e+02 3.65008535734397e+02 1.89989764747464e+20 4.55032568965425e+10 1.06990984804111e+10 2.03242963280522e+10 5.95450911551785e+07 8.71919247838609e+10 2.78617306351714e+10 2.64587958283780e+04 2.37502177995251e+09 1.39524196082284e+01 2.22379666433249e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.97523709085682e-11 3.96251406301760e+02 3.65008439220211e+02 1.89989764708279e+20 5.86819785964946e+10 1.37977888790712e+10 2.62106402816689e+10 7.67906298885552e+07 1.12444601876899e+11 3.59310661376252e+10 3.41218333655192e+04 3.06287914988979e+09 2.32045980101144e+01 3.69845059543483e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.58859197845356e-10 3.96249829429824e+02 3.65008342706268e+02 1.89989764316419e+20 1.90469196649124e+11 4.47847278255434e+10 8.50738501270482e+10 2.49246015544834e+08 3.64971886165351e+11 1.16623907270753e+11 1.10752241338193e+05 9.94145265618807e+09 2.44463516909102e+02 3.89639654263634e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.37966024782143e-10 3.96248252593613e+02 3.65007377580181e+02 1.89989763924560e+20 3.22256416616481e+11 7.57717303350108e+10 1.43936642354915e+11 4.21701398151116e+08 6.17500103825656e+11 1.97315814062322e+11 1.87382708585947e+05 1.68200258114413e+10 6.99789969439223e+02 1.11537008696194e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.17072851718930e-10 3.96246675793124e+02 3.65006412478356e+02 1.89989763532702e+20 4.54043638498539e+11 1.06758796406672e+11 2.02799016969411e+11 5.94156777707369e+08 8.70029254845080e+11 2.78006786525066e+11 2.64013235108893e+05 2.36985986156487e+10 1.38918398645902e+03 2.21418171974631e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.96179678655718e-10 3.96245099028358e+02 3.65005447400791e+02 1.89989763140844e+20 5.85830862295270e+11 1.37745926039688e+11 2.61660973974876e+11 7.66612154213556e+08 1.12255933921029e+12 3.58696824672322e+11 3.40643820907150e+05 3.05771710688094e+10 2.31264560029183e+03 3.68608074846651e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.58724794802359e-09 3.96229333345122e+02 3.65004482347486e+02 1.89989759222282e+20 1.90370320555933e+12 4.47620717940654e+11 8.50257577102308e+11 2.49116575150925e+09 3.64791151205523e+12 1.16554582361777e+12 1.10695293907468e+06 9.93628762925131e+10 2.44209912587699e+04 3.89271194980538e-02 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.37831621739147e-09 3.96213571233144e+02 3.64994833148513e+02 1.89989755303755e+20 3.22157574025833e+12 7.57501865018174e+11 1.43881242428195e+12 4.21571904375863e+09 6.17335700424409e+12 1.97230140624755e+12 1.87326798490863e+06 1.68148546410499e+11 6.99361335252048e+04 1.11483975454362e-01 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
