Species               Population
--------------------------------------------------------------------------------------------------
O2[22.464553%]
 O2(X)                9.62431692412349e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             3.74564379892711e-02
 O2(b1Sg+)            1.01573525411566e-04
 O2(A3Su+_C3Du_c1Su-) 1.02960729678836e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[3.350975%]
 O(3P)                9.99997822439463e-01
 O(1D)                2.17756053726978e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[25.899604%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[48.284868%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99840688661089e-01
 | | CO(X,v=0,J=0)    | | 8.52020941185396e-03
 | | CO(X,v=0,J=1)    | | 2.51609563185603e-02
 | | CO(X,v=0,J=2)    | | 4.06337714278382e-02
 | | CO(X,v=0,J=3)    | | 5.42602797864035e-02
 | | CO(X,v=0,J=4)    | | 6.55011580091516e-02
 | | CO(X,v=0,J=5)    | | 7.39907200135028e-02
 | | CO(X,v=0,J=6)    | | 7.95539302780580e-02
 | | CO(X,v=0,J=7)    | | 8.22051236220724e-02
 | | CO(X,v=0,J=8)    | | 8.21299405967289e-02
 | | CO(X,v=0,J=9)    | | 7.96538492570579e-02
 | | CO(X,v=0,J=10)   | | 7.52018736476201e-02
 | | CO(X,v=0,J=11)   | | 6.92546632526509e-02
 | | CO(X,v=0,J=12)   | | 6.23058225605192e-02
 | | CO(X,v=0,J=13)   | | 5.48245971016626e-02
 | | CO(X,v=0,J=14)   | | 4.72267828463552e-02
 | | CO(X,v=0,J=15)   | | 3.98553251938213e-02
 | | CO(X,v=0,J=16)   | | 3.29707269180344e-02
 | | CO(X,v=0,J=17)   | | 2.67502697581090e-02
 | CO(X,v=1)          | 1.59283051478657e-04
 | CO(X,v=2)          | 2.82818336160661e-08
 | CO(X,v=3)          | 5.59686451491898e-12
 | CO(X,v=4)          | 1.23447204613403e-15
 | CO(X,v=5)          | 3.03470836167091e-19
 | CO(X,v=6)          | 8.31480172951376e-23
 | CO(X,v=7)          | 2.53913662147632e-26
 | CO(X,v=8)          | 8.64210375356958e-30
 | CO(X,v=9)          | 3.27832584718664e-33
 | CO(X,v=10)         | 1.38606626914500e-36
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
