Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 4.75029569650000e+02 3.66745806342500e+02 3.26815085058187e+20 3.26815085058187e-05 3.26815085058187e-05 3.26815085058187e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 3.26815085058187e+20 3.26815085058187e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.34536079317333e-14 4.75029569575670e+02 3.90177002022993e+02 3.26815085058172e+20 5.62823788083331e+06 1.29989686441498e+06 2.11874661226947e+06 3.08427933444291e+03 8.44292628696316e+06 2.92985207842136e+06 6.46001902295566e-01 2.91117797588765e+05 1.08016877635347e-06 1.77263088797004e-12 3.26815085058183e+20 3.25271799777770e+06 1.11783738523447e+03 6.10772790579024e+05 2.05945580863197e+05 9.61523515212051e-13 2.15332620737187e-11 
2.69072158634667e-14 4.75029569501339e+02 3.90177001972545e+02 3.26815085058158e+20 1.12564757616459e+07 2.59979372910587e+06 4.23749322376250e+06 6.16855866913977e+03 1.68858525772330e+07 5.85970415359708e+06 1.29200380197146e+00 5.82235595171185e+05 3.40914027302967e-06 5.59463250859908e-12 3.26815085058179e+20 6.50543599505688e+06 2.23567476852025e+03 1.22154558121372e+06 4.11891161664532e+05 3.03468180484278e-12 6.79615191205372e-11 
4.03608237952000e-14 4.75029569427009e+02 3.90177001922097e+02 3.26815085058143e+20 1.68847136424707e+07 3.89969059411186e+06 6.35623983449610e+06 9.25283800409594e+03 2.53287788708793e+07 8.78955622545874e+06 1.93800569897246e+00 8.73353392747124e+05 7.01324130826647e-06 1.15092089740943e-11 3.26815085058175e+20 9.75815399186037e+06 3.35351214981625e+03 1.83231837190526e+06 6.17836742402701e+05 6.24290995296557e-12 1.39809598641295e-10 
9.90595067132544e-14 4.75029569102703e+02 3.90177001871649e+02 3.26815085058080e+20 4.14409629721733e+07 9.57119777186084e+06 1.56004244433138e+07 2.27096843511907e+04 6.21656375352582e+07 2.15726295949854e+07 4.75654034900887e+00 2.14351314301412e+06 3.66607335496919e-05 6.01627729045001e-11 3.26815085058157e+20 2.39499056182767e+07 8.23068577040212e+03 4.49714691202975e+06 1.51638636523894e+06 3.26339342335970e-11 7.30835033200098e-10 
1.57758189631309e-13 4.75029568778396e+02 3.90177001651542e+02 3.26815085058017e+20 6.59972123021039e+07 1.52427049554988e+07 2.48446090379383e+07 3.61665307031316e+04 9.90024962627401e+07 3.43557029025746e+07 7.57507494905336e+00 3.41367289316002e+06 9.01394840333470e-05 1.47925062831278e-10 3.26815085058139e+20 3.81416572358030e+07 1.31078593538005e+04 7.16197545321663e+06 2.41493598689466e+06 8.02386008140359e-11 1.79693875263320e-09 
2.16456872549363e-13 4.75029568454090e+02 3.90177001431435e+02 3.26815085057954e+20 9.05534616322661e+07 2.09142121451189e+07 3.40887936181453e+07 4.96233770599954e+04 1.35839355054322e+08 4.71387761472480e+07 1.03936094983164e+01 4.68383264318291e+06 1.67825859062420e-04 2.75413721754552e-10 3.26815085058121e+20 5.23334088442991e+07 1.79850328994241e+04 9.82680399548268e+06 3.31348560735120e+06 1.49391935430524e-10 3.34562365337810e-09 
2.75155555467418e-13 4.75029568129784e+02 3.90177001211328e+02 3.26815085057891e+20 1.15109710962661e+08 2.65857193407537e+07 4.33329781838559e+07 6.30802234218090e+04 1.72676213910354e+08 5.99218493286606e+07 1.32121439965194e+01 5.95399239308210e+06 2.69852685775169e-04 4.42846728243092e-10 3.26815085058104e+20 6.65251604437152e+07 2.28622064070656e+04 1.24916325388338e+07 4.21203522660200e+06 2.40212174856803e-10 5.37953765664028e-09 
4.49363753585919e-13 4.75029567167295e+02 3.90177000991221e+02 3.26815085057703e+20 1.87988687726919e+08 4.34178355336905e+07 7.07682229149708e+07 1.03017967204487e+05 2.82002054098566e+08 9.78599428727514e+07 2.15770982712767e+01 9.72362111914207e+06 7.16143093557262e-04 1.17523983974193e-09 3.26815085058051e+20 1.08643984039623e+08 3.73368684147358e+04 2.04004127044047e+07 6.87878517550697e+06 6.37482200919693e-10 1.42763772393579e-08 
6.23571951704421e-13 4.75029566204806e+02 3.90177000337980e+02 3.26815085057516e+20 2.60867664493229e+08 6.02499517796618e+07 9.82034675182659e+07 1.42955711030808e+05 3.91327894855063e+08 1.35798035859053e+08 2.99420520958228e+01 1.34932498441114e+07 1.37705018045349e-03 2.25983361950034e-09 3.26815085057998e+20 1.50762807555470e+08 5.18115300875074e+04 2.83091928795431e+07 9.54553511378052e+06 1.22579545897732e-09 2.74516197099389e-08 
