Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.43270938658000e+02 3.07454422396100e+02 1.35066611536623e+20 1.35066611536623e-05 1.35066611536623e-05 1.35066611536623e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 4.50222038455409e+19 4.50222038455409e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.52337236541745e-14 3.43270938484125e+02 3.11160391122821e+02 1.35066611536606e+20 5.71167833163843e+06 1.33587852351635e+06 2.44160950041073e+06 6.73088230840365e+03 1.05493276798578e+07 3.56041920319162e+06 2.59078017802221e+00 2.99812482051140e+05 8.62305204884694e-07 1.21239226968814e-12 4.50222038455392e+19 1.33516493299639e+06 9.82630212310500e+02 2.49429085187201e+05 1.18717101743563e+05 2.60041390776279e-12 3.91794845386820e-11 
5.04674473083491e-14 3.43270938310250e+02 3.11160391026403e+02 1.35066611536590e+20 1.14233566632733e+07 2.67175704727952e+06 4.88321899863424e+06 1.34617646169741e+04 2.10986553652359e+07 7.12083840088490e+06 5.18156035341096e+00 5.99624964099662e+05 2.72153710233895e-06 3.82645324230119e-12 4.50222038455375e+19 2.67032986579045e+06 1.96526042076947e+03 4.98858170395341e+05 2.37434203462100e+05 8.20721349532300e-12 1.23655082004472e-10 
7.57011709625236e-14 3.43270938136375e+02 3.11160390929985e+02 1.35066611536573e+20 1.71350349949183e+07 4.00763557130849e+06 7.32482849463820e+06 2.01926469257147e+04 3.16479830562507e+07 1.06812575929639e+07 7.77234052611073e+00 8.99437446145512e+05 5.59871254909221e-06 7.87173240615685e-12 4.50222038455358e+19 4.00549479838252e+06 2.94789062529572e+03 7.48287255624859e+05 3.56151305155083e+05 1.68837783021447e-11 2.54381709066123e-10 
1.94382154242110e-13 3.43270937318594e+02 3.11160390833568e+02 1.35066611536496e+20 4.39985930598977e+07 1.02906312572008e+07 1.88083740481048e+07 5.18497951826419e+04 8.12643061267255e+07 2.74268657565945e+07 1.99574758520748e+01 2.30953611630196e+06 3.19302401870242e-05 4.48935903319096e-11 4.50222038455278e+19 1.02851342661050e+07 7.56946448509804e+03 1.92141927157499e+06 9.14509736356620e+05 9.62905461329063e-11 1.45077444119735e-09 
3.13063137521697e-13 3.43270936500813e+02 3.11160390380090e+02 1.35066611536418e+20 7.08621511250979e+07 1.65736269488749e+07 3.02919195532912e+07 8.35069434432725e+04 1.30880629319810e+08 4.41724737981020e+07 3.21426111195474e+01 3.71963478640027e+06 8.04044022313300e-05 1.13047765585475e-10 4.50222038455198e+19 1.65647737294336e+07 1.21910382593545e+04 3.09455128799016e+06 1.47286816700230e+06 2.42471828304571e-10 3.65323439584548e-09 
4.31744120801283e-13 3.43270935683032e+02 3.11160389926611e+02 1.35066611536340e+20 9.77257091905222e+07 2.28566226464157e+07 4.17754650094898e+07 1.15164091707661e+05 1.80496952637301e+08 6.09180817156971e+07 4.43277463276714e+01 5.12973345643959e+06 1.51345643251604e-04 2.12790424252975e-10 4.50222038455118e+19 2.28444131883039e+07 1.68126119468116e+04 4.26768330487719e+06 2.03122659708398e+06 4.56406034955178e-10 6.87650295572370e-09 
5.50425104080870e-13 3.43270934865251e+02 3.11160389473133e+02 1.35066611536263e+20 1.24589267256172e+08 2.91396183498529e+07 5.32590104164514e+07 1.46821239975826e+05 2.30113276079832e+08 7.76636895087489e+07 5.65128814761446e+01 6.53983212641963e+06 2.44868361884961e-04 3.44282410009363e-10 4.50222038455038e+19 2.91240526426931e+07 2.14341855470274e+04 5.44081532223849e+06 2.58958502659878e+06 7.38438150307949e-10 1.11257779088690e-08 
9.20631021581042e-13 3.43270932314317e+02 3.11160389019655e+02 1.35066611536020e+20 2.08385743206801e+08 4.87383959236978e+07 8.90800519049423e+07 2.45570536611912e+05 3.84883283294953e+08 1.29898873535223e+08 9.45224173538647e+01 1.09384043105638e+07 6.81843866865046e-04 9.58665509308764e-10 4.50222038454788e+19 4.87123608797855e+07 3.58504279903050e+04 9.10020879199922e+06 4.33129282634619e+06 2.05620480744634e-09 3.09800881310592e-08 
1.29083693908121e-12 3.43270929763383e+02 3.11160387605104e+02 1.35066611535778e+20 2.92182219159623e+08 6.83371735549724e+07 1.24901092913881e+08 3.44319833284783e+05 5.39653291727918e+08 1.82134056348688e+08 1.32531952650607e+02 1.53369764941305e+07 1.33875519818502e-03 1.88227615097233e-09 4.50222038454538e+19 6.83006690732342e+07 5.02666695838825e+04 1.27596022663791e+07 6.07300062057243e+06 4.03722157650527e-09 6.08273477893560e-08 
1.66104285658139e-12 3.43270927212450e+02 3.11160386190553e+02 1.35066611535536e+20 3.75978695114640e+08 8.79359512436784e+07 1.60722133443251e+08 4.43069129994440e+05 6.94423301378767e+08 2.34369237949105e+08 1.70541487366353e+02 1.97355486771198e+07 2.21560929993713e-03 3.11512410906848e-09 4.50222038454288e+19 8.78889772230378e+07 6.46829103277332e+04 1.64189957453782e+07 7.81470840927734e+06 6.68150932595723e-09 1.00667872395304e-07 
2.03124877408156e-12 3.43270924661516e+02 3.11160384776003e+02 1.35066611535293e+20 4.59775171071850e+08 1.07534728989816e+08 1.96543173493057e+08 5.41818426740884e+05 8.49193312247493e+08 2.86604418336482e+08 2.08551021501106e+02 2.41341208595316e+07 3.31240495049155e-03 4.65720767708310e-09 4.50222038454038e+19 1.07477285329197e+08 7.90991502218619e+04 2.00783892289966e+07 9.55641619246094e+06 9.98906429699761e-09 1.50501606444783e-07 
5.73330794908328e-12 3.43270899152186e+02 3.11160383361452e+02 1.35066611532870e+20 1.29773993076460e+09 3.03522509609869e+08 5.54753547615297e+08 1.52931139622854e+06 2.39689348791731e+09 8.08956155493668e+08 5.88646330894342e+02 6.81198426518888e+07 2.63770271151998e-02 3.70858378530230e-08 4.50222038451537e+19 3.03360363990341e+08 2.23261502428947e+05 5.66723243192374e+07 2.69734937206281e+07 7.95439237524145e-08 1.19846003618541e-06 
9.43536712408499e-12 3.43270873642867e+02 3.11160369215949e+02 1.35066611530447e+20 2.13570469067673e+09 4.99510295972991e+08 9.12963873781432e+08 2.51680436939479e+06 3.94459378537379e+09 1.33130777134779e+09 9.68741582188763e+02 1.12105564386499e+08 7.14356260993801e-02 1.00437791303727e-07 4.50222038449037e+19 4.99243438287036e+08 3.67423769664665e+05 9.32662598714002e+07 4.43905706966692e+07 2.15424883149866e-07 3.24573132171727e-06 
