Species               Population
--------------------------------------------------------------------------------------------------
O2[49.992124%]
 O2(X)                9.43692220182649e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             5.61404133228240e-02
 O2(b1Sg+)            1.53406243198300e-04
 O2(A3Su+_C3Du_c1Su-) 1.39602513281891e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[4.555597%]
 O(3P)                9.99996398941757e-01
 O(1D)                3.60105824336428e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[31.805977%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[13.646303%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99890182201478e-01
 | | CO(X,v=0,J=0)    | | 8.80528084734230e-03
 | | CO(X,v=0,J=1)    | | 2.59853697139989e-02
 | | CO(X,v=0,J=2)    | | 4.19089245163916e-02
 | | CO(X,v=0,J=3)    | | 5.58506009836365e-02
 | | CO(X,v=0,J=4)    | | 6.72403634599053e-02
 | | CO(X,v=0,J=5)    | | 7.57011353846511e-02
 | | CO(X,v=0,J=6)    | | 8.10661706484107e-02
 | | CO(X,v=0,J=7)    | | 8.33755278766315e-02
 | | CO(X,v=0,J=8)    | | 8.28536648433107e-02
 | | CO(X,v=0,J=9)    | | 7.98723201524855e-02
 | | CO(X,v=0,J=10)   | | 7.49042266113831e-02
 | | CO(X,v=0,J=11)   | | 6.84736737028988e-02
 | | CO(X,v=0,J=12)   | | 6.11095376740753e-02
 | | CO(X,v=0,J=13)   | | 5.33052989139386e-02
 | | CO(X,v=0,J=14)   | | 4.54890303337775e-02
 | | CO(X,v=0,J=15)   | | 3.80046616820034e-02
 | | CO(X,v=0,J=16)   | | 3.11042723120702e-02
 | | CO(X,v=0,J=17)   | | 2.49499403430888e-02
 | CO(X,v=1)          | 1.09804294933961e-04
 | CO(X,v=2)          | 1.35017285855014e-08
 | CO(X,v=3)          | 1.85892745471077e-12
 | CO(X,v=4)          | 2.86575152421359e-16
 | CO(X,v=5)          | 4.94672360188274e-20
 | CO(X,v=6)          | 9.56092210543704e-24
 | CO(X,v=7)          | 2.06911646839695e-27
 | CO(X,v=8)          | 5.01387055073972e-31
 | CO(X,v=9)          | 1.36039278233187e-34
 | CO(X,v=10)         | 4.13293469913024e-38
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
